customer_id,age,age_group,gender,category,purchase_amount_(usd),location,season,review_rating,subscription_status,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,dependency_score,dependency_segment,customer_value_score,value_tier,behavioral_loyalty_score,relationship_loyalty_score,loyalty_score,loyalty_segment,satisfaction_flag,rating_segment,high_promo_user
1924,64,55+,Male,Footwear,36,Nebraska,Summer,4.3,0,0,0,7,Cash,Annually,2.0,0.0,Loyal Customer,0.16122448979591836,Very Low Value,0.0489795918367347,0.25285714285714284,0.25285714285714284,At Risk,1,Satisfied,0
1925,30,26-35,Male,Outerwear,63,Michigan,Fall,4.8,0,0,0,42,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.6871173469387755,High Value,0.4346938775510204,0.6034821428571429,0.6034821428571429,Champion,1,Highly Satisfied,0
1926,59,55+,Male,Footwear,32,Utah,Winter,2.9,0,0,0,44,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.5137755102040815,Medium Value,0.6510204081632653,0.36964285714285705,0.36964285714285705,Potential Loyalist,0,Unsatisfied,0
1927,66,55+,Male,Accessories,93,New Mexico,Spring,3.0,0,0,0,6,PayPal,Annually,2.0,0.0,Loyal Customer,0.5072704081632653,Medium Value,0.04081632653061225,0.22258928571428577,0.22258928571428577,At Risk,0,Satisfied,0
1928,40,36-45,Male,Clothing,29,Florida,Summer,2.9,0,0,0,8,Cash,Every 3 Months,,0.0,Loyal Customer,0.12767857142857145,Very Low Value,,0.10687499999999997,0.10687499999999997,At Risk,0,Unsatisfied,0
1929,25,18-25,Male,Accessories,92,Mississippi,Summer,3.7,0,0,0,10,PayPal,Weekly,10.0,0.0,Loyal Customer,0.5418367346938776,Medium Value,0.47346938775510206,0.31928571428571434,0.31928571428571434,Potential Loyalist,0,Satisfied,0
1930,59,55+,Male,Clothing,33,Hawaii,Fall,4.7,0,0,0,46,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.5404336734693878,Medium Value,0.46734693877551015,0.5658035714285714,0.5658035714285714,Champion,1,Highly Satisfied,0
1931,66,55+,Male,Clothing,52,North Carolina,Spring,3.5,0,0,0,26,Cash,Weekly,10.0,0.0,Loyal Customer,0.4551020408163265,Low Value,0.6040816326530613,0.3385714285714286,0.3385714285714286,Potential Loyalist,0,Satisfied,0
1932,54,46-55,Male,Accessories,42,Illinois,Spring,2.7,0,0,0,6,Debit Card,Every 3 Months,,0.0,Loyal Customer,0.18852040816326532,Very Low Value,,0.09696428571428573,0.09696428571428573,At Risk,0,Unsatisfied,0
1933,42,36-45,Male,Clothing,36,Maryland,Spring,5.0,0,0,0,47,Credit Card,Every 3 Months,,0.0,Loyal Customer,0.5693877551020408,Medium Value,,0.6085714285714285,0.6085714285714285,Champion,1,Highly Satisfied,0
1934,48,46-55,Male,Footwear,67,Montana,Summer,4.1,0,0,0,28,Venmo,Annually,2.0,0.0,Loyal Customer,0.5692602040816326,Medium Value,0.2204081632653061,0.4409821428571428,0.4409821428571428,Loyal,1,Satisfied,0
1935,34,26-35,Male,Outerwear,43,Michigan,Winter,2.7,0,0,0,23,Bank Transfer,Annually,2.0,0.0,Loyal Customer,0.3682397959183673,Low Value,0.17959183673469387,0.22026785714285713,0.22026785714285713,At Risk,0,Unsatisfied,0
1936,19,18-25,Male,Clothing,68,North Carolina,Spring,4.8,0,0,0,45,Cash,Fortnightly,8.0,0.0,Loyal Customer,0.7489795918367347,High Value,0.6591836734693878,0.6342857142857142,0.6342857142857142,Champion,1,Highly Satisfied,0
1937,70,55+,Male,Accessories,60,Minnesota,Summer,4.3,0,0,0,44,PayPal,Every 3 Months,,0.0,Loyal Customer,0.6887755102040816,High Value,,0.562142857142857,0.562142857142857,Champion,1,Satisfied,0
1938,43,36-45,Male,Clothing,53,Delaware,Summer,4.5,0,0,0,11,Bank Transfer,Monthly,6.0,0.0,Loyal Customer,0.30829081632653066,Very Low Value,0.2816326530612245,0.3333035714285714,0.3333035714285714,Potential Loyalist,1,Highly Satisfied,0
1939,46,46-55,Male,Clothing,23,Kentucky,Spring,3.8,0,0,0,39,Debit Card,Bi-Weekly,,0.0,Loyal Customer,0.40650510204081625,Low Value,,0.40705357142857135,0.40705357142857135,Potential Loyalist,0,Satisfied,0
1940,66,55+,Male,Accessories,57,Ohio,Winter,3.7,0,0,0,20,PayPal,Every 3 Months,,0.0,Loyal Customer,0.4251275510204081,Low Value,,0.32508928571428575,0.32508928571428575,Potential Loyalist,0,Satisfied,0
1941,50,46-55,Male,Accessories,89,Alaska,Fall,3.9,0,0,0,48,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.9108418367346939,High Value,0.6836734693877551,0.6050892857142857,0.6050892857142857,Champion,0,Satisfied,0
1942,55,46-55,Male,Footwear,99,Vermont,Winter,3.3,0,0,0,46,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.9529336734693877,High Value,0.46734693877551015,0.5495535714285714,0.5495535714285714,Loyal,0,Satisfied,0
1943,63,55+,Male,Clothing,28,Alabama,Fall,3.4,0,0,0,22,PayPal,Monthly,6.0,0.0,Loyal Customer,0.26428571428571423,Very Low Value,0.37142857142857144,0.255,0.255,At Risk,0,Satisfied,0
1944,32,26-35,Male,Clothing,53,Wisconsin,Summer,3.8,0,0,0,45,Cash,Annually,2.0,0.0,Loyal Customer,0.6552295918367347,High Value,0.35918367346938773,0.5061607142857143,0.5061607142857143,Loyal,0,Satisfied,0
1945,30,26-35,Male,Clothing,45,Arkansas,Winter,2.7,0,0,0,49,Cash,Every 3 Months,,0.0,Loyal Customer,0.6460459183673468,High Value,,0.4097321428571428,0.4097321428571428,Potential Loyalist,0,Unsatisfied,0
1946,35,26-35,Male,Clothing,38,Georgia,Winter,2.9,0,0,0,9,Credit Card,Every 3 Months,,0.0,Loyal Customer,0.1941326530612245,Very Low Value,,0.13089285714285712,0.13089285714285712,At Risk,0,Unsatisfied,0
1947,59,55+,Male,Clothing,49,Louisiana,Summer,4.5,0,0,0,41,Credit Card,Quarterly,4.0,0.0,Loyal Customer,0.5894132653061224,Medium Value,0.42653061224489797,0.5400892857142856,0.5400892857142856,Loyal,1,Highly Satisfied,0
1948,59,55+,Male,Clothing,32,New York,Summer,2.6,0,0,0,2,PayPal,Monthly,6.0,0.0,Loyal Customer,0.08520408163265307,Very Low Value,0.20816326530612245,0.03964285714285715,0.03964285714285715,At Risk,0,Unsatisfied,0
1949,54,46-55,Male,Clothing,37,Connecticut,Winter,3.1,0,0,0,39,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.49400510204081627,Low Value,,0.3633035714285714,0.3633035714285714,Potential Loyalist,0,Satisfied,0
1950,63,55+,Male,Clothing,80,Nebraska,Winter,4.7,0,0,0,12,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.4872448979591837,Low Value,0.18979591836734694,0.4110714285714286,0.4110714285714286,Potential Loyalist,1,Highly Satisfied,0
1951,43,36-45,Male,Accessories,78,Arkansas,Summer,4.6,0,0,0,26,PayPal,Every 3 Months,,0.0,Loyal Customer,0.6176020408163265,Medium Value,,0.49732142857142847,0.49732142857142847,Loyal,1,Highly Satisfied,0
1952,33,26-35,Male,Accessories,53,Connecticut,Summer,2.7,0,0,0,32,Bank Transfer,Bi-Weekly,,0.0,Loyal Customer,0.522576530612245,Medium Value,,0.30330357142857145,0.30330357142857145,At Risk,0,Unsatisfied,0
1953,57,55+,Male,Footwear,82,Maryland,Summer,4.6,0,0,0,50,Cash,Bi-Weekly,,0.0,Loyal Customer,0.8875000000000001,High Value,,0.67625,0.67625,Champion,1,Highly Satisfied,0
1954,25,18-25,Male,Clothing,33,Colorado,Spring,4.8,0,0,0,3,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.10165816326530613,Very Low Value,0.3163265306122449,0.26866071428571425,0.26866071428571425,At Risk,1,Highly Satisfied,0
1955,26,26-35,Male,Accessories,77,Colorado,Winter,4.2,0,0,0,3,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.37665816326530616,Low Value,0.1163265306122449,0.29116071428571433,0.29116071428571433,At Risk,1,Satisfied,0
1956,50,46-55,Male,Clothing,56,Maine,Winter,4.9,0,0,0,37,Cash,Monthly,6.0,0.0,Loyal Customer,0.5923469387755103,Medium Value,0.49387755102040815,0.5646428571428572,0.5646428571428572,Champion,1,Highly Satisfied,0
1957,70,55+,Male,Clothing,37,Oklahoma,Winter,4.9,0,0,0,20,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.3001275510204081,Very Low Value,0.45510204081632655,0.4075892857142857,0.4075892857142857,Potential Loyalist,1,Highly Satisfied,0
1958,68,55+,Male,Accessories,54,South Carolina,Spring,4.5,0,0,0,26,Cash,Bi-Weekly,,0.0,Loyal Customer,0.4676020408163265,Low Value,,0.44232142857142853,0.44232142857142853,Loyal,1,Highly Satisfied,0
1959,39,36-45,Male,Clothing,67,Nevada,Winter,2.7,0,0,0,47,Cash,Quarterly,4.0,0.0,Loyal Customer,0.7631377551020408,High Value,0.4755102040816327,0.43669642857142854,0.43669642857142854,Loyal,0,Unsatisfied,0
1960,46,46-55,Male,Footwear,90,Colorado,Fall,3.1,0,0,0,7,Credit Card,Every 3 Months,,0.0,Loyal Customer,0.4987244897959184,Medium Value,,0.2341071428571429,0.2341071428571429,At Risk,0,Satisfied,0
1961,57,55+,Male,Clothing,72,Massachusetts,Summer,3.3,0,0,0,40,Credit Card,Annually,2.0,0.0,Loyal Customer,0.7229591836734693,High Value,0.3183673469387755,0.45607142857142857,0.45607142857142857,Loyal,0,Satisfied,0
1962,47,46-55,Male,Footwear,59,Nevada,Summer,2.6,0,0,0,45,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.6927295918367347,High Value,0.4591836734693877,0.39741071428571423,0.39741071428571423,Potential Loyalist,0,Unsatisfied,0
1963,40,36-45,Male,Accessories,45,Iowa,Fall,4.4,0,0,0,20,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.35012755102040816,Very Low Value,0.45510204081632655,0.37258928571428573,0.37258928571428573,Potential Loyalist,1,Satisfied,0
1964,52,46-55,Male,Clothing,30,Michigan,Spring,3.9,0,0,0,11,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.16454081632653061,Very Low Value,0.4816326530612245,0.2301785714285714,0.2301785714285714,At Risk,0,Satisfied,0
1965,40,36-45,Male,Clothing,51,West Virginia,Summer,4.6,0,0,0,50,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.6937500000000001,High Value,0.6000000000000001,0.6181249999999999,0.6181249999999999,Champion,1,Highly Satisfied,0
1966,67,55+,Male,Clothing,90,Indiana,Fall,4.9,0,0,0,25,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.6823979591836735,High Value,0.29591836734693877,0.5426785714285715,0.5426785714285715,Loyal,1,Highly Satisfied,0
1967,67,55+,Male,Outerwear,95,Indiana,Winter,3.7,0,0,0,5,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.5095663265306123,Medium Value,0.33265306122448984,0.28919642857142863,0.28919642857142863,At Risk,0,Satisfied,0
1968,37,36-45,Male,Clothing,81,Georgia,Fall,3.7,0,0,0,4,Venmo,Annually,2.0,0.0,Loyal Customer,0.41186224489795914,Low Value,0.02448979591836735,0.25580357142857146,0.25580357142857146,At Risk,0,Satisfied,0
1969,67,55+,Male,Clothing,70,Minnesota,Spring,4.2,0,0,0,25,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.5573979591836735,Medium Value,0.5959183673469388,0.4351785714285714,0.4351785714285714,Loyal,1,Satisfied,0
1970,64,55+,Male,Clothing,32,Louisiana,Winter,3.5,0,0,0,11,Bank Transfer,Fortnightly,8.0,0.0,Loyal Customer,0.17704081632653063,Very Low Value,0.3816326530612245,0.19392857142857142,0.19392857142857142,At Risk,0,Satisfied,0
1971,28,26-35,Male,Accessories,94,Maryland,Spring,2.9,0,0,0,4,Credit Card,Bi-Weekly,,0.0,Loyal Customer,0.4931122448979592,Low Value,,0.20017857142857143,0.20017857142857143,At Risk,0,Unsatisfied,0
1972,54,46-55,Male,Accessories,29,Pennsylvania,Spring,3.4,0,0,0,1,Venmo,Monthly,6.0,0.0,Loyal Customer,0.05625000000000002,Very Low Value,0.2,0.10687500000000003,0.10687500000000003,At Risk,0,Satisfied,0
1973,54,46-55,Male,Accessories,31,Louisiana,Summer,3.3,0,0,0,48,PayPal,Every 3 Months,,0.0,Loyal Customer,0.5483418367346938,Medium Value,,0.4363392857142857,0.4363392857142857,Loyal,0,Satisfied,0
1974,24,18-25,Male,Clothing,20,Maryland,Fall,4.5,0,0,0,9,Venmo,Every 3 Months,,0.0,Loyal Customer,0.08163265306122448,Very Low Value,,0.2571428571428571,0.2571428571428571,At Risk,1,Highly Satisfied,0
1975,27,26-35,Male,Accessories,44,Tennessee,Winter,4.6,0,0,0,2,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.1602040816326531,Very Low Value,0.3081632653061225,0.2621428571428571,0.2621428571428571,At Risk,1,Highly Satisfied,0
1976,53,46-55,Male,Outerwear,77,Illinois,Fall,2.9,0,0,0,4,Cash,Quarterly,4.0,0.0,Loyal Customer,0.3868622448979592,Low Value,0.12448979591836735,0.16830357142857139,0.16830357142857139,At Risk,0,Unsatisfied,0
1977,32,26-35,Male,Accessories,51,Wyoming,Spring,3.2,0,0,0,43,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.6223214285714286,Medium Value,0.6428571428571429,0.4281250000000001,0.4281250000000001,Potential Loyalist,0,Satisfied,0
1978,24,18-25,Male,Footwear,49,Florida,Summer,2.6,0,0,0,32,Bank Transfer,Annually,2.0,0.0,Loyal Customer,0.4975765306122449,Medium Value,0.2530612244897959,0.2858035714285714,0.2858035714285714,At Risk,0,Unsatisfied,0
1979,45,36-45,Male,Accessories,78,Massachusetts,Spring,3.8,0,0,0,1,Cash,Quarterly,4.0,0.0,Loyal Customer,0.36250000000000004,Low Value,0.1,0.23875000000000002,0.23875000000000002,At Risk,0,Satisfied,0
1980,49,46-55,Male,Clothing,98,Tennessee,Spring,2.8,0,0,0,38,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.8650510204081633,High Value,0.6020408163265307,0.44053571428571425,0.44053571428571425,Loyal,0,Unsatisfied,0
1981,51,46-55,Male,Footwear,94,Iowa,Winter,4.4,0,0,0,25,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.7073979591836734,High Value,0.49591836734693884,0.5001785714285715,0.5001785714285715,Loyal,1,Satisfied,0
1982,69,55+,Male,Footwear,91,Michigan,Summer,4.7,0,0,0,42,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.8621173469387755,High Value,0.4346938775510204,0.6459821428571428,0.6459821428571428,Champion,1,Highly Satisfied,0
1983,41,36-45,Male,Accessories,77,Kansas,Summer,2.7,0,0,0,32,PayPal,Monthly,6.0,0.0,Loyal Customer,0.6725765306122449,High Value,0.4530612244897959,0.3483035714285714,0.3483035714285714,Potential Loyalist,0,Unsatisfied,0
1984,59,55+,Male,Accessories,97,Georgia,Summer,2.6,0,0,0,21,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.6853316326530613,High Value,0.26326530612244897,0.29723214285714283,0.29723214285714283,At Risk,0,Unsatisfied,0
1985,26,26-35,Male,Clothing,58,West Virginia,Summer,3.4,0,0,0,26,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.4926020408163265,Low Value,0.5040816326530613,0.3398214285714286,0.3398214285714286,Potential Loyalist,0,Satisfied,0
1986,23,18-25,Male,Accessories,97,Tennessee,Spring,3.9,0,0,0,6,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.5322704081632654,Medium Value,0.3408163265306123,0.32008928571428574,0.32008928571428574,Potential Loyalist,0,Satisfied,0
1987,62,55+,Male,Outerwear,48,Arkansas,Summer,3.4,0,0,0,14,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.3076530612244898,Very Low Value,0.20612244897959184,0.23535714285714288,0.23535714285714288,At Risk,0,Satisfied,0
1988,69,55+,Male,Accessories,23,Vermont,Summer,3.4,0,0,0,4,Cash,Quarterly,4.0,0.0,Loyal Customer,0.0493622448979592,Very Low Value,0.12448979591836735,0.11705357142857145,0.11705357142857145,At Risk,0,Satisfied,0
1989,46,46-55,Male,Clothing,79,Virginia,Winter,3.9,0,0,0,26,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.6238520408163265,Medium Value,0.6040816326530613,0.4291964285714285,0.4291964285714285,Potential Loyalist,0,Satisfied,0
1990,35,26-35,Male,Accessories,42,Maryland,Spring,4.0,0,0,0,39,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.5252551020408163,Medium Value,,0.4626785714285714,0.4626785714285714,Loyal,1,Satisfied,0
1991,32,26-35,Male,Accessories,95,Connecticut,Spring,3.4,0,0,0,15,PayPal,Annually,2.0,0.0,Loyal Customer,0.6116071428571428,Medium Value,0.11428571428571427,0.330625,0.330625,Potential Loyalist,0,Satisfied,0
1992,46,46-55,Male,Footwear,29,Missouri,Summer,3.7,0,0,0,1,Venmo,Every 3 Months,,0.0,Loyal Customer,0.05625000000000002,Very Low Value,,0.13687500000000005,0.13687500000000005,At Risk,0,Satisfied,0
1993,33,26-35,Male,Clothing,98,New Jersey,Winter,4.9,0,0,0,28,Venmo,Monthly,6.0,0.0,Loyal Customer,0.7630102040816327,High Value,0.4204081632653061,0.5791071428571429,0.5791071428571429,Champion,1,Highly Satisfied,0
1994,32,26-35,Male,Clothing,96,Arkansas,Spring,5.0,0,0,0,17,Cash,Weekly,10.0,0.0,Loyal Customer,0.638265306122449,Medium Value,0.5306122448979592,0.5067857142857143,0.5067857142857143,Loyal,1,Highly Satisfied,0
1995,33,26-35,Male,Accessories,66,Nevada,Fall,2.9,0,0,0,24,Credit Card,Weekly,10.0,0.0,Loyal Customer,0.5221938775510204,Medium Value,0.5877551020408164,0.29053571428571423,0.29053571428571423,At Risk,0,Unsatisfied,0
1996,67,55+,Male,Footwear,80,Missouri,Spring,3.0,0,0,0,29,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.6607142857142857,High Value,0.32857142857142857,0.3625,0.3625,Potential Loyalist,0,Satisfied,0
1997,67,55+,Male,Footwear,27,South Dakota,Summer,3.3,0,0,0,18,Cash,Every 3 Months,,0.0,Loyal Customer,0.21721938775510202,Very Low Value,,0.2145535714285714,0.2145535714285714,At Risk,0,Satisfied,0
1998,42,36-45,Male,Accessories,25,Connecticut,Fall,4.7,0,0,0,10,Debit Card,Bi-Weekly,,0.0,Loyal Customer,0.12308673469387754,Very Low Value,,0.29366071428571433,0.29366071428571433,At Risk,1,Highly Satisfied,0
1999,20,18-25,Male,Clothing,45,Vermont,Fall,3.4,0,0,0,19,Cash,Quarterly,4.0,0.0,Loyal Customer,0.3399234693877551,Very Low Value,0.24693877551020407,0.2654464285714286,0.2654464285714286,At Risk,0,Satisfied,0
2000,39,36-45,Male,Clothing,89,Tennessee,Winter,4.6,0,0,0,26,Debit Card,Monthly,6.0,0.0,Loyal Customer,0.6863520408163265,High Value,0.4040816326530612,0.5179464285714285,0.5179464285714285,Loyal,1,Highly Satisfied,0
2001,26,26-35,Male,Accessories,27,California,Winter,3.6,0,0,0,25,Cash,Bi-Weekly,,0.0,Loyal Customer,0.2886479591836735,Very Low Value,,0.29455357142857147,0.29455357142857147,At Risk,0,Satisfied,0
2002,51,46-55,Male,Accessories,90,Wyoming,Winter,2.6,0,0,0,2,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.4477040816326531,Low Value,0.3081632653061225,0.14839285714285716,0.14839285714285716,At Risk,0,Unsatisfied,0
2003,31,26-35,Male,Clothing,65,New York,Summer,2.7,0,0,0,19,PayPal,Every 3 Months,,0.0,Loyal Customer,0.4649234693877551,Low Value,,0.23294642857142855,0.23294642857142855,At Risk,0,Unsatisfied,0
2004,68,55+,Male,Footwear,72,Maine,Spring,3.1,0,0,0,32,Cash,Quarterly,4.0,0.0,Loyal Customer,0.6413265306122449,Medium Value,0.35306122448979593,0.3789285714285715,0.3789285714285715,Potential Loyalist,0,Satisfied,0
2005,44,36-45,Male,Footwear,70,Georgia,Fall,3.2,0,0,0,13,Cash,Bi-Weekly,,0.0,Loyal Customer,0.4349489795918367,Low Value,,0.24946428571428575,0.24946428571428575,At Risk,0,Satisfied,0
2006,18,18-25,Male,Footwear,82,Tennessee,Winter,3.4,0,0,0,30,PayPal,Fortnightly,8.0,0.0,Loyal Customer,0.6834183673469387,High Value,0.536734693877551,0.4133928571428572,0.4133928571428572,Potential Loyalist,0,Satisfied,0
2007,58,55+,Male,Accessories,97,New Mexico,Fall,4.4,0,0,0,2,Credit Card,Annually,2.0,0.0,Loyal Customer,0.49145408163265314,Low Value,0.008163265306122448,0.3415178571428572,0.3415178571428572,Potential Loyalist,1,Satisfied,0
2008,26,26-35,Male,Clothing,25,Virginia,Summer,3.2,0,0,0,8,PayPal,Quarterly,4.0,0.0,Loyal Customer,0.10267857142857142,Very Low Value,0.15714285714285714,0.12937500000000005,0.12937500000000005,At Risk,0,Satisfied,0
2009,57,55+,Male,Clothing,48,Florida,Spring,2.5,0,0,0,27,PayPal,Every 3 Months,,0.0,Loyal Customer,0.4403061224489796,Low Value,,0.23821428571428568,0.23821428571428568,At Risk,0,Unsatisfied,0
2010,37,36-45,Male,Footwear,99,Alabama,Summer,3.8,0,0,0,26,Venmo,Bi-Weekly,,0.0,Loyal Customer,0.7488520408163265,High Value,,0.4566964285714285,0.4566964285714285,Loyal,0,Satisfied,0
2011,24,18-25,Male,Clothing,21,Texas,Summer,4.4,0,0,0,3,Debit Card,Bi-Weekly,,0.0,Loyal Customer,0.02665816326530613,Very Low Value,,0.20616071428571436,0.20616071428571436,At Risk,1,Satisfied,0
2012,57,55+,Male,Footwear,94,West Virginia,Spring,3.7,0,0,0,4,Bank Transfer,Monthly,6.0,0.0,Loyal Customer,0.4931122448979592,Low Value,0.22448979591836737,0.2801785714285715,0.2801785714285715,At Risk,0,Satisfied,0
2013,48,46-55,Male,Clothing,53,Nevada,Fall,3.2,0,0,0,5,Cash,Fortnightly,8.0,0.0,Loyal Customer,0.24706632653061228,Very Low Value,0.33265306122448984,0.16044642857142866,0.16044642857142866,At Risk,0,Satisfied,0
2014,39,36-45,Male,Accessories,70,Virginia,Winter,4.9,0,0,0,25,Debit Card,Quarterly,4.0,0.0,Loyal Customer,0.5573979591836735,Medium Value,0.29591836734693877,0.5051785714285715,0.5051785714285715,Loyal,1,Highly Satisfied,0
2015,51,46-55,Male,Clothing,26,Wisconsin,Summer,3.9,0,0,0,47,PayPal,Bi-Weekly,,0.0,Loyal Customer,0.5068877551020408,Medium Value,,0.4798214285714285,0.4798214285714285,Loyal,0,Satisfied,0
2016,57,55+,Male,Accessories,82,Virginia,Summer,4.5,0,0,0,8,Credit Card,Fortnightly,8.0,0.0,Loyal Customer,0.45892857142857146,Low Value,0.3571428571428572,0.36625,0.36625,Potential Loyalist,1,Highly Satisfied,0
2017,53,46-55,Male,Footwear,47,Maine,Winter,3.4,0,0,0,20,Debit Card,Fortnightly,8.0,0.0,Loyal Customer,0.3626275510204081,Low Value,0.45510204081632655,0.2763392857142857,0.2763392857142857,At Risk,0,Satisfied,0
2018,70,55+,Male,Clothing,32,Massachusetts,Winter,4.1,0,0,0,42,Bank Transfer,Every 3 Months,,0.0,Loyal Customer,0.4933673469387755,Low Value,,0.4753571428571428,0.4753571428571428,Loyal,1,Satisfied,0
2019,60,55+,Male,Accessories,97,Arkansas,Fall,4.5,0,0,0,20,Bank Transfer,Weekly,10.0,0.0,Loyal Customer,0.6751275510204082,High Value,0.5551020408163265,0.48008928571428566,0.48008928571428566,Loyal,1,Highly Satisfied,0
2020,31,26-35,Male,Clothing,68,Idaho,Winter,4.7,0,0,0,23,Cash,Fortnightly,8.0,0.0,Loyal Customer,0.5244897959183674,Medium Value,0.4795918367346939,0.46714285714285714,0.46714285714285714,Loyal,1,Highly Satisfied,0
2021,41,36-45,Male,Clothing,23,Pennsylvania,Winter,4.8,0,0,0,26,Cash,Quarterly,4.0,0.0,Loyal Customer,0.2738520408163265,Very Low Value,0.3040816326530612,0.41419642857142847,0.41419642857142847,Potential Loyalist,1,Highly Satisfied,0
2022,62,55+,Male,Accessories,33,Maine,Winter,4.4,0,0,0,48,Venmo,Quarterly,4.0,0.0,Loyal Customer,0.5608418367346939,Medium Value,0.48367346938775513,0.5500892857142858,0.5500892857142858,Loyal,1,Satisfied,0
2023,59,55+,Male,Accessories,38,Alabama,Winter,4.0,0,0,0,16,Cash,Bi-Weekly,,0.0,Loyal Customer,0.2655612244897959,Very Low Value,,0.2908928571428571,0.2908928571428571,At Risk,1,Satisfied,0
